uuid,titre,nb_postes,statut,rome_code,date_debut,ville,type_contrat,nb_jours_contrat,nb_mois_contrat,nb_annees_contrat,diplome_obligatoire,niveau_etude,region_sud,region_nord,region_ile,created_at,updated_at,diplome,description,telephone,email,source,source_id,employer_id,ridet,designation,forme_juridique,enseigne,ville_physique,adresse_physique,rome_code_v3
202606022f9b,Agent / Agente de propreté et d'hygiène,1,ACTIVE,K2204,2024-12-06 11:00:00+11:00,OUVEA,INTERMITTENT/SAISONNIER,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:11+11:00,,"Nous recherchons <b>1 Agent de service</b> code ROME K224 pour effectuer des remplacements dans <b>l'unité de dialyse d'Ouvéa</b>. Disponibilité du poste : remplacements ponctuels. Missions : Assurer la propreté, le nettoyage et l'hygiène des locaux suivant les procédures d'hygiène et accueillir et prendre en charge le patient.
Le ou la candidat(e) doit être assidu(e) et consciencieux(se) et respecter les procédures d'hygiène propres à l'association.",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23145251%20-%20Agent%20%2F%20Agente%20de%20propret%C3%A9%20et%20d%27hygi%C3%A8ne%20%28r%C3%A9f.%20Guichet%20202606022f9b%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,f688aa8b-d76d-4266-8091-8120fe40fc5d,0325191001,ASSOCIATION POUR LA PREVENTION ET LE TRAITEMENT DE L'INSUFFISANCE RENALE EN NOUVELLE-CALEDONIE,ASSOCIATION LOI 1901 OU ASSIMILE,ASSOCIATION POUR LA PREVENTION ET LE TRAITEMENT DE L'INSUFFISANCE RENALE EN NOUVELLE-CALEDONIE,DUMBEA,43 boulevard Joseph Wamytan DSM,K2204
202606020ca9,Aide à domicile,1,ACTIVE,K1304,2025-06-30 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:14+11:00,,"Recrute un aide à domicile à temps partiel titulaire du Permis B
Accompagnement
Cuisine
Aide à la toilette
Lieu de travail: Tribu de Hmeleck",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23146038%20-%20Aide%20%C3%A0%20domicile%20%28r%C3%A9f.%20Guichet%20202606020ca9%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,K1304
20260602bc6b,Contrôleur du recensement général de la population 2025,2,ACTIVE,M1401,2024-12-27 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:12+11:00,,"<b> 2 contrôleurs </b>pour encadrer une douzaine d’agents recenseur dont le travail consiste à recenser la population d’une zone géographique déterminée en interrogeant ses habitants à leur domicile à partir de questionnaires spécifiques, Repérage de la zone, accompagnement sur le terrain, contrôle de remplissage des questionnaires et des documents de gestion de la collecte, saisie informatisée de la collecte, suivi de l’avancement des travaux. Le contrôleur pourra également être associé au recrutement des agents recenseurs dont il aura la responsabilité, Minimum requis niveau Baccalauréat, Expérience d’encadrement appréciée, disponibilité, Bonne connaissance de la commune ou des tribus d’exercice de contrôle - Savoir utiliser un ordinateur – Permis de conduire en cours de validité – Aptitude à l’encadrement – Aptitude à se repérer sur une carte – Sens de l’organisation, méthode, et rigueur – Aptitude à rendre compte - Discrétion, ACDP à durée déterminée lieu de travail : LIFOU",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23145332%20-%20Contr%C3%B4leur%20du%20recensement%20g%C3%A9n%C3%A9ral%20de%20la%20population%202025%20%28r%C3%A9f.%20Guichet%2020260602bc6b%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,M1401
202606025bfe,Directeur d'internat,1,ACTIVE,K2103,2024-02-14 11:00:00+11:00,LIFOU,CDI,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:09+11:00,,"Le directeur d’internat assure la direction d’un internat et veille au bon fonctionnement de la vie de l’internat par la gestion des moyens mis à sa disposition en personnels et en ressources budgétaires. Il représente l’autorité hiérarchique dans l’internat et auprès des partenaires
ACTIVITES PRINCIPALES :
•	Animation et contrôle du suivi de l’activité éducative de l’internat 
•	Organisation des services de pension et de demi-pension 
•	Organisation et programmation des emplois du temps du personnel.
•	Élaboration du budget et gestion des moyens budgétaires et financiers en partenariat avec la tutelle hiérarchique…
•	Respect des normes d’hygiène et de sécurité 
•	Surveillance du bon état général des meubles et immeubles de l’internat.
COMPETENCES REQUISES :
SAVOIR
•	Réglementation en vigueur
•	Éléments de comptabilité publique 
•	Techniques de management
•	Statuts des agents techniques et des personnels de surveillance et d’éducation
•	Diversité des statuts des personnels d’internat.	SAVOIR FAIRE
•	Gérer du personnel 
•	Mettre l’ensemble de l’activité au service de la réussite scolaire et du bien-être des élèves 
•	Veiller à la sécurité et à l’épanouissement des élèves 
•	Évaluer les compétences du personnel 
•	Anticiper les charges de travail Construire des emplois du temps
•	Présider différentes réunions 
•	Élaborer, rédiger et mettre en œuvre un projet d’établissement 
•	Travailler en réseau avec les partenaires extérieurs 
•	Accueillir les parents et les élèves lors de l’inscription et en toutes circonstances pour la création d’un réel partenariat éducatif	COMPORTEMENTS PROFESSIONNELS
•	Vue d’ensemble, sens du service et prévenance 
•	Sensibilité à la sécurité et à l’épanouissement des élèves 
•	Sens de l’anticipation 
•	Sens des priorités 
•	Sens du contact social
CONDITIONS PARTICULIERES D’EXERCICE :
•	Exercice des fonctions possible dans des établissements de plus de 100 enfants 
•	Déplacements fréquents et nombreuses rencontres avec les partenaires 
•	Horaires de travail souvent irréguliers.
•	Des missions ponctuelles pourront lui être confiées en fonction des besoins de l’internat et de l’établissement à la demande du Chef d’établissement.
•	Astreintes administratives de logements possibles, même en dehors de l’activité scolaire 
•	« Ekalesia » Pratiquant Privilégier les relations coutumières/religieuses avec la paroisse mère et l’église protestante de kanaky nouvelle Calédonie.
•	Milieu potentiellement conflictuel.",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23144336%20-%20Directeur%20d%27internat%20%28r%C3%A9f.%20Guichet%20202606025bfe%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,K2103
20260602ee31,Agent d'exploitation polyvalent,2,ACTIVE,N2203,2025-03-08 11:00:00+11:00,MARE,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:13+11:00,,"<b> Agent d'exploitation polyvalent </b> réalise les missions suivantes :
- Assistance en escale (enregistrement, embarquement, débarquement, déchargement, ravitaillement, fret...) - Commercial (réservation vente de billets, promotion de la desserte, gestion des aléas...), Baccalauréat requis, 3 ans d'expériences souhaitées, permis B souhaité, maîtrise des logiciels bureautiques, CDD à temps partiel lieu de travail MARE",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23145618%20-%20Agent%20d%27exploitation%20polyvalent%20%28r%C3%A9f.%20Guichet%2020260602ee31%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,N2203
2026060287cf,Agent d'exploitation polyvalent,2,ACTIVE,N2203,2025-02-28 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:13+11:00,,"<b> Agent d'exploitation polyvalent </b> réalise les missions suivantes :
- Assistance en escale (enregistrement, embarquement, débarquement, déchargement, ravitaillement, fret...) - Commercial (réservation vente de billets, promotion de la desserte, gestion des aléas...), Baccalauréat requis, 3 ans d'expériences souhaitées, permis B souhaité, casier judicaire exempt de toutes mentions, maîtrise des logiciels bureautiques, CDD à temps partiel lieu de travail TIGA",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23145624%20-%20Agent%20d%27exploitation%20polyvalent%20%28r%C3%A9f.%20Guichet%202026060287cf%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,N2203
20260602a17b,Conducteur / Conductrice de transport de particuliers,1,ACTIVE,N4102,2025-03-06 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:40+11:00,2026-06-19 15:00:13+11:00,,,,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23145666%20-%20Conducteur%20%2F%20Conductrice%20de%20transport%20de%20particuliers%20%28r%C3%A9f.%20Guichet%2020260602a17b%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,N4102
202606029b42,Aide-comptable,1,ACTIVE,M1203,2024-01-17 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:29+11:00,2026-06-19 15:00:04+11:00,,"""Mission"" :Sous la responsabilité de la Direction le ou l'aide comptable est chargé(e) d'effectuer les travaux d'enregistrement comptables d'un porte feuille de 25 à 30 clients.

Tâches:
 - Classement des documents comptables,
- Saisie informatique des documents comptables dans différents journaux ( achat, vente, trésorerie, salaire...)
-Établissement des états de rapprochement bancaire,
- Lettrage de comptes de tiers,
- Travaux de régularisation comptables,
- Aide à l'établissement des déclarations fiscales et sociales.

PROFIL : Titulaire d'un Bac + 2 en comptabilité/ Gestion.
Expérience professionnelle en cabinet comptable souhaitée.
Maitrise des logiciels xl compta, word, excel, power point et Outlook.

QUALITÉS souhaitées:
- Organisé(e), méthodique et rigoureux(se).
-Autonome et faisant preuve d'esprit de collaboration et d'un sens de travail en équipe.

Titulaire du Permis B

Poste basé à Lifou",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23144133%20-%20Aide-comptable%20%28r%C3%A9f.%20Guichet%20202606029b42%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,M1203
20260602a59f,Gouvernant général / Gouvernante générale en hôtellerie,1,ACTIVE,G1503,2024-01-26 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:29+11:00,2026-06-19 15:00:05+11:00,,"Chef gouvernante: Catégorie Vi - prise de poste Septembre 2022 
CODE ROME : G1503 
Durée de résidence en NC : Moins de 3 ans 
Accord professionnel de la branche «°Hôtels, bars, cafés, restaurants et autres établissements similaires » 
Employé(e) répondant à la définition générale de la catégorie VI et aux critères qui y sont définis. 
- Gestion du matériel : linge (choix des fournisseurs), gestion des stocks, produits d'entretien, produits d'accueil, 
matériel, uniformes, mobilier. 
- Gestion du personnel : recrutement, formation, planification du personnel, organisation du travail. 
- Entretien et vérification des lieux supervisés : entretien et vérification du matériel, du mobilier et des locaux, 
planification des remises en état, planification des changements de décoration. 
- Gestion « service client » : prépare accueil V.I.P., gestion du pressing et nettoyage linge client, gestion des objets 
trouvés, garantie la qualité de la prestation. 
- Relations inter services : coordonne l'occupation avec la réception, détermine les objectifs avec la direction, détermine 
les travaux avec le service entretien, communique les clients douteux au service de sécurité et de réception",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23144204%20-%20Gouvernant%20g%C3%A9n%C3%A9ral%20%2F%20Gouvernante%20g%C3%A9n%C3%A9rale%20en%20h%C3%B4tellerie%20%28r%C3%A9f.%20Guichet%2020260602a59f%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,G1503
20260602740f,Chef cuisinier / cuisinière,1,ACTIVE,G1601,2024-01-26 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:29+11:00,2026-06-19 15:00:05+11:00,,"Chef exécutif: Statut Cadre –
CODE ROME : G1601 
Durée de résidence en NC : Moins de 3 ans 
Accord professionnel de la branche «°Hôtels, bars, cafés, restaurants et autres établissements similaires » 
- Intègre, forme, encadre et coordonne l'équipe de cuisine, 
- Organise et gère l'ensemble du processus de production culinaire, 
- S'assure de la qualité des prestations culinaires servies et de la satisfaction du client, 
- Crée les fiches techniques, les cartes et menus, 
- Optimise la gestion des coûts de matière première, 
- Gère l’ensemble des dépenses liées au bon fonctionnement de la cuisine, 
- Supervise et contrôle les inventaires de fin de mois 
Garantit les normes d'hygiène et de sécurité dans l'ensemble de la cuisine,",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23144209%20-%20Chef%20cuisinier%20%2F%20cuisini%C3%A8re%20%28r%C3%A9f.%20Guichet%2020260602740f%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,G1601
20260602da70,Assistant gouvernant / Assistante gouvernante en hôtellerie,1,ACTIVE,G1503,2024-01-26 11:00:00+11:00,LIFOU,CDD,0,0,0,false,SANS_DIPLOME,false,false,true,2026-06-02 21:40:29+11:00,2026-06-19 15:00:05+11:00,,"Assistante gouvernante: Catégorie Vi -
CODE ROME : G1503 
Durée de résidence en NC : Moins de 3 ans 
Accord professionnel de la branche «°Hôtels, bars, cafés, restaurants et autres établissements similaires » 
Employé(e) répondant à la définition générale de la catégorie VI et aux critères qui y sont définis. 
- Gestion du matériel : linge (choix des fournisseurs), gestion des stocks, produits d'entretien, produits d'accueil, 
matériel, uniformes, mobilier. 
- Gestion du personnel : recrutement, formation, planification du personnel, organisation du travail. 
- Entretien et vérification des lieux supervisés : entretien et vérification du matériel, du mobilier et des locaux, 
planification des remises en état, planification des changements de décoration. 
- Gestion « service client » : prépare accueil V.I.P., gestion du pressing et nettoyage linge client, gestion des objets 
trouvés, garantie la qualité de la prestation. 
- Relations inter services : coordonne l'occupation avec la réception, détermine les objectifs avec la direction, détermine 
les travaux avec le service entretien, communique les clients douteux au service de sécurité et de réception.",,com-epife@epefip.nc,"Pour toute information complémentaire concernant cette offre d'emploi, vous pouvez contacter les conseillers de l'EPIFE à l'adresse suivante : <a href=""mailto:com-epife@epefip.nc?subject=Offre%20ODE%20%23144205%20-%20Assistant%20gouvernant%20%2F%20Assistante%20gouvernante%20en%20h%C3%B4tellerie%20%28r%C3%A9f.%20Guichet%2020260602da70%29"">com-epife@epefip.nc</a>. En cliquant sur ce lien, l'objet de votre message est automatiquement renseigné avec la référence de l'offre. Sinon, merci d'indiquer impérativement le n° de l'offre dans votre message, sans quoi votre demande ne pourra pas être traitée.",ODE,,,,,,,,G1503
